fc,ds,dimension,promise,arrival,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units_from_shipment_data,cumulative_route_assignment
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r2083', 'r5362')",11.0,"[('r2083', 11)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r2084', 'r3603', 'r5363')",4.0,"[('r2084', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r2084', 'r5363')",16.0,"[('r2084', 16)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.65,not_defined,0,"('r2085', 'r3604', 'r5364')",1.0,"[('r3604', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.65,not_defined,0,"('r2085', 'r5364')",5.0,"[('r2085', 5)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.75,not_defined,0,"('r2087', 'r3606', 'r5366')",3.0,"[('r3606', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.75,not_defined,0,"('r2087', 'r5366')",10.0,"[('r2087', 7), ('r5366', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.74,not_defined,0,"('r2088', 'r3607', 'r5367')",2.0,"[('r3607', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.74,not_defined,0,"('r2088', 'r5367')",7.0,"[('r2088', 5), ('r5367', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.74,not_defined,0,"('r2089', 'r3608', 'r5368')",1.0,"[('r3608', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.74,not_defined,0,"('r2089', 'r5368')",5.0,"[('r2089', 1), ('r5368', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.73,not_defined,0,"('r2090', 'r3609', 'r5369')",3.0,"[('r3609', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.73,not_defined,0,"('r2090', 'r5369')",11.0,"[('r2090', 9), ('r5369', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.72,not_defined,0,"('r2091', 'r3610', 'r5370')",3.0,"[('r3610', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.72,not_defined,0,"('r2091', 'r5370')",12.0,"[('r2091', 7), ('r5370', 5)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.73,not_defined,0,"('r2092', 'r3611', 'r5371')",1.0,"[('r3611', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.73,not_defined,0,"('r2092', 'r5371')",4.0,"[('r2092', 3), ('r5371', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.73,not_defined,0,"('r2093', 'r3612', 'r5372')",2.0,"[('r3612', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.73,not_defined,0,"('r2093', 'r5372')",7.0,"[('r2093', 7)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.75,not_defined,0,"('r2094', 'r3613', 'r5373')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.75,not_defined,0,"('r2094', 'r5373')",1.0,"[('r5373', 1)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.02,not_defined,0,"('r2126', 'r5948', 'r6410')",2.0,"[('r5948', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.02,not_defined,0,"('r2126', 'r6410')",10.0,"[('r6410', 10)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.96,not_defined,0,"('r2127', 'r5949', 'r6411')",2.0,"[('r5949', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.96,not_defined,0,"('r2127', 'r6411')",9.0,"[('r6411', 9)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.96,not_defined,0,"('r2128', 'r5950', 'r6412')",1.0,"[('r5950', 1)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.96,not_defined,0,"('r2128', 'r6412')",6.0,"[('r2128', 4), ('r6412', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.12,not_defined,0,"('r2129', 'r5951', 'r6413')",4.0,"[('r5951', 4)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.12,not_defined,0,"('r2129', 'r6413')",13.0,"[('r6413', 13)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.9,not_defined,0,"('r2130', 'r5952', 'r6414')",2.0,"[('r5952', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.9,not_defined,0,"('r2130', 'r6414')",7.0,"[('r6414', 7)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.07,not_defined,0,"('r2132', 'r5954', 'r6416')",2.0,"[('r5954', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.07,not_defined,0,"('r2132', 'r6416')",6.0,"[('r6416', 6)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.07,not_defined,0,"('r2133', 'r5955', 'r6417')",2.0,"[('r5955', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.07,not_defined,0,"('r2133', 'r6417')",10.0,"[('r6417', 10)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.93,not_defined,0,"('r2134', 'r5956', 'r6418')",2.0,"[('r5956', 2)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.93,not_defined,0,"('r2134', 'r6418')",7.0,"[('r6418', 7)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.94,not_defined,0,"('r2135', 'r5957', 'r6419')",3.0,"[('r5957', 3)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.94,not_defined,0,"('r2135', 'r6419')",12.0,"[('r6419', 12)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.03,not_defined,0,"('r2136', 'r5958', 'r6420')",1.0,"[('r5958', 1)]"
PSP1,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.03,not_defined,0,"('r2136', 'r6420')",3.0,"[('r6420', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.77,not_defined,0,"('r2096', 'r3615', 'r5375')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.77,not_defined,0,"('r2096', 'r5375')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.77,not_defined,0,"('r2097', 'r3616', 'r5376')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.77,not_defined,0,"('r2097', 'r5376')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.79,not_defined,0,"('r2098', 'r3617', 'r5377')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.79,not_defined,0,"('r2098', 'r5377')",1.0,"[('r2098', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.78,not_defined,0,"('r2099', 'r3618', 'r5378')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.78,not_defined,0,"('r2099', 'r5378')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.8,not_defined,0,"('r2101', 'r3620', 'r5380')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.8,not_defined,0,"('r2101', 'r5380')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r2106', 'r3625', 'r5385')",4.0,"[('r2106', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r2106', 'r5385')",13.0,"[('r2106', 13)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r2107', 'r3626', 'r5386')",4.0,"[('r2107', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r2107', 'r5386')",15.0,"[('r2107', 15)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.53,not_defined,0,"('r2108', 'r3627', 'r5387')",2.0,"[('r2108', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.53,not_defined,0,"('r2108', 'r5387')",9.0,"[('r2108', 9)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.52,not_defined,0,"('r2109', 'r3628', 'r5388')",1.0,"[('r2109', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.52,not_defined,0,"('r2109', 'r5388')",6.0,"[('r2109', 6)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.6,not_defined,0,"('r2110', 'r3629', 'r5389')",1.0,"[('r2110', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.6,not_defined,0,"('r2110', 'r5389')",6.0,"[('r2110', 6)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r2111', 'r3630', 'r5390')",2.0,"[('r2111', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r2111', 'r5390')",10.0,"[('r2111', 10)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.61,not_defined,0,"('r2112', 'r3631', 'r5391')",2.0,"[('r3631', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.61,not_defined,0,"('r2112', 'r5391')",6.0,"[('r2112', 6)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r2113', 'r3632', 'r5392')",3.0,"[('r2113', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r2113', 'r5392')",11.0,"[('r2113', 11)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r2114', 'r3633', 'r5393')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r2114', 'r5393')",0.0,
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.66,not_defined,0,"('r2115', 'r3634', 'r5394')",3.0,"[('r3634', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r2115', 'r5394')",10.0,"[('r5394', 10)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.65,not_defined,0,"('r2116', 'r3635', 'r5395')",2.0,"[('r3635', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.65,not_defined,0,"('r2116', 'r5395')",7.0,"[('r2116', 3), ('r5395', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r2117', 'r3636', 'r5396')",3.0,"[('r3636', 3)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r2117', 'r5396')",12.0,"[('r2117', 10), ('r5396', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r2118', 'r3637', 'r5397')",2.0,"[('r2118', 1), ('r3637', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r2118', 'r5397')",7.0,"[('r2118', 7)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r2119', 'r3638', 'r5398')",2.0,"[('r3638', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r2119', 'r5398')",8.0,"[('r2119', 7), ('r5398', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.62,not_defined,0,"('r2120', 'r3639', 'r5399')",2.0,"[('r2120', 1), ('r3639', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.62,not_defined,0,"('r2120', 'r5399')",10.0,"[('r2120', 10)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.55,not_defined,0,"('r2121', 'r3640', 'r5400')",3.0,"[('r2121', 2), ('r3640', 1)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.55,not_defined,0,"('r2121', 'r5400')",11.0,"[('r2121', 11)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.66,not_defined,0,"('r2122', 'r3641', 'r5401')",2.0,"[('r3641', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r2122', 'r5401')",10.0,"[('r2122', 6), ('r5401', 4)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.66,not_defined,0,"('r2123', 'r3642', 'r5402')",2.0,"[('r3642', 2)]"
PSP1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r2123', 'r5402')",6.0,"[('r2123', 2), ('r5402', 4)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.46,not_defined,0,"('r28', 'r94', 'r2145', 'r6645', 'r7305')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.46,not_defined,0,"('r94', 'r2145', 'r7305')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r28', 'r94', 'r2146', 'r6646', 'r7306')",2.0,"[('r28', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r94', 'r2146', 'r7306')",6.0,"[('r94', 6)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.56,not_defined,0,"('r29', 'r95', 'r2175', 'r7551', 'r7815')",4.0,"[('r29', 4)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.56,not_defined,0,"('r95', 'r2175', 'r7815')",15.0,"[('r95', 15)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r28', 'r94', 'r2147', 'r6647', 'r7307')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r94', 'r2147', 'r7307')",2.0,"[('r94', 2)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.56,not_defined,0,"('r29', 'r95', 'r2176', 'r7552', 'r7816')",2.0,"[('r29', 2)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.56,not_defined,0,"('r95', 'r2176', 'r7816')",10.0,"[('r95', 10)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.59,not_defined,0,"('r29', 'r95', 'r2177', 'r7553', 'r7817')",4.0,"[('r29', 4)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.59,not_defined,0,"('r95', 'r2177', 'r7817')",14.0,"[('r95', 14)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.68,not_defined,0,"('r28', 'r94', 'r2148', 'r6648', 'r7308')",3.0,"[('r28', 3)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.68,not_defined,0,"('r94', 'r2148', 'r7308')",10.0,"[('r94', 10)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.62,not_defined,0,"('r28', 'r94', 'r2149', 'r6649', 'r7309')",1.0,"[('r28', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.62,not_defined,0,"('r94', 'r2149', 'r7309')",2.0,"[('r94', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.57,not_defined,0,"('r28', 'r94', 'r2150', 'r6650', 'r7310')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.57,not_defined,0,"('r94', 'r2150', 'r7310')",1.0,"[('r94', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.52,not_defined,0,"('r28', 'r94', 'r2151', 'r6651', 'r7311')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.52,not_defined,0,"('r94', 'r2151', 'r7311')",2.0,"[('r94', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r28', 'r94', 'r2152', 'r6652', 'r7312')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r94', 'r2152', 'r7312')",2.0,"[('r94', 2)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.4,not_defined,0,"('r29', 'r95', 'r2178', 'r7554', 'r7818')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.4,not_defined,0,"('r95', 'r2178', 'r7818')",1.0,"[('r95', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.58,not_defined,0,"('r28', 'r94', 'r2153', 'r6653', 'r7313')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.58,not_defined,0,"('r94', 'r2153', 'r7313')",1.0,"[('r94', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.77,not_defined,0,"('r28', 'r94', 'r2154', 'r6654', 'r7314')",6.0,"[('r28', 6)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.77,not_defined,0,"('r94', 'r2154', 'r7314')",23.0,"[('r94', 23)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r29', 'r95', 'r2179', 'r7555', 'r7819')",4.0,"[('r29', 4)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r95', 'r2179', 'r7819')",16.0,"[('r95', 16)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.53,not_defined,0,"('r29', 'r95', 'r2180', 'r7556', 'r7820')",5.0,"[('r29', 5)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.53,not_defined,0,"('r95', 'r2180', 'r7820')",21.0,"[('r95', 21)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.5,not_defined,0,"('r29', 'r95', 'r2181', 'r7557', 'r7821')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.5,not_defined,0,"('r95', 'r2181', 'r7821')",2.0,"[('r95', 2)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r29', 'r95', 'r2182', 'r7558', 'r7822')",3.0,"[('r29', 3)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r95', 'r2182', 'r7822')",10.0,"[('r95', 10)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.64,not_defined,0,"('r28', 'r94', 'r2155', 'r6655', 'r7315')",1.0,"[('r28', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.64,not_defined,0,"('r94', 'r2155', 'r7315')",4.0,"[('r94', 4)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.55,not_defined,0,"('r29', 'r95', 'r2183', 'r7559', 'r7823')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.55,not_defined,0,"('r95', 'r2183', 'r7823')",2.0,"[('r95', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.66,not_defined,0,"('r28', 'r94', 'r2156', 'r6656', 'r7316')",2.0,"[('r28', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r94', 'r2156', 'r7316')",8.0,"[('r94', 8)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.56,not_defined,0,"('r28', 'r94', 'r2157', 'r6657', 'r7317')",1.0,"[('r28', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.56,not_defined,0,"('r94', 'r2157', 'r7317')",2.0,"[('r94', 2)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.54,not_defined,0,"('r29', 'r95', 'r2184', 'r7560', 'r7824')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.54,not_defined,0,"('r95', 'r2184', 'r7824')",1.0,"[('r95', 1)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.53,not_defined,0,"('r29', 'r95', 'r2185', 'r7561', 'r7825')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.53,not_defined,0,"('r95', 'r2185', 'r7825')",1.0,"[('r95', 1)]"
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.51,not_defined,0,"('r29', 'r95', 'r2186', 'r7562', 'r7826')",0.0,
PSP1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.51,not_defined,0,"('r95', 'r2186', 'r7826')",2.0,"[('r95', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.66,not_defined,0,"('r28', 'r94', 'r2158', 'r6658', 'r7318')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.66,not_defined,0,"('r94', 'r2158', 'r7318')",1.0,"[('r94', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r28', 'r94', 'r2159', 'r6659', 'r7319')",1.0,"[('r28', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r94', 'r2159', 'r7319')",2.0,"[('r94', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r28', 'r94', 'r2160', 'r6660', 'r7320')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.63,not_defined,0,"('r94', 'r2160', 'r7320')",1.0,"[('r94', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.8,not_defined,0,"('r28', 'r94', 'r2161', 'r6661', 'r7321')",3.0,"[('r28', 3)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.8,not_defined,0,"('r94', 'r2161', 'r7321')",12.0,"[('r94', 12)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.78,not_defined,0,"('r28', 'r94', 'r2162', 'r6662', 'r7322')",5.0,"[('r28', 5)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.78,not_defined,0,"('r94', 'r2162', 'r7322')",17.0,"[('r94', 17)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.77,not_defined,0,"('r28', 'r94', 'r2163', 'r6663', 'r7323')",6.0,"[('r28', 6)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.77,not_defined,0,"('r94', 'r2163', 'r7323')",25.0,"[('r94', 25)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.78,not_defined,0,"('r28', 'r94', 'r2164', 'r6664', 'r7324')",0.0,
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.78,not_defined,0,"('r94', 'r2164', 'r7324')",1.0,"[('r94', 1)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.72,not_defined,0,"('r28', 'r94', 'r2165', 'r6665', 'r7325')",2.0,"[('r28', 2)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.72,not_defined,0,"('r94', 'r2165', 'r7325')",6.0,"[('r94', 6)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.75,not_defined,0,"('r28', 'r94', 'r2166', 'r6666', 'r7326')",5.0,"[('r28', 5)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.75,not_defined,0,"('r94', 'r2166', 'r7326')",20.0,"[('r94', 20)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.78,not_defined,0,"('r28', 'r94', 'r2167', 'r6667', 'r7327')",3.0,"[('r28', 3)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.78,not_defined,0,"('r94', 'r2167', 'r7327')",13.0,"[('r94', 13)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.76,not_defined,0,"('r28', 'r94', 'r2168', 'r6668', 'r7328')",4.0,"[('r28', 4)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.76,not_defined,0,"('r94', 'r2168', 'r7328')",14.0,"[('r94', 14)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.7,not_defined,0,"('r28', 'r94', 'r2169', 'r6669', 'r7329')",6.0,"[('r28', 6)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.7,not_defined,0,"('r94', 'r2169', 'r7329')",24.0,"[('r94', 24)]"
PSP1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.63,not_defined,0,"('r28', 'r94', 'r2170', 'r6670', 'r7330')",5.0,"[('r28', 5)]"
