fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
SMF1,DPS1,91722,dim1,2021-05-12 23:59:59,5.75,not_defined,0,['r2276' 'r3707' 'r5547'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2276': 0.0, 'r3707': 0.0, 'r5547': 0.0}"
SMF1,DPS1,91722,dim1,2021-05-12 23:59:59,5.75,not_defined,0,['r2276' 'r5547'],1.2631625118795233,2021-05-11 05:00:00,0.0,0.0,1.2631625118795233,"{'r2276': 1.2631625118795233, 'r5547': 0.0}"
SMF1,DPS1,91723,dim1,2021-05-12 23:59:59,5.77,not_defined,0,['r2277' 'r3708' 'r5548'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2277': 0.0, 'r3708': 0.0, 'r5548': 0.0}"
SMF1,DPS1,91723,dim1,2021-05-12 23:59:59,5.77,not_defined,0,['r2277' 'r5548'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.0131719032008224e-09,1.2631625108663513,"{'r2277': 1.2631625108663513, 'r5548': 1.0131719032008224e-09}"
SMF1,DPS1,91731,dim1,2021-05-12 23:59:59,5.73,not_defined,0,['r2278' 'r3709' 'r5549'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2278': 0.0, 'r3709': 0.0, 'r5549': 0.0}"
SMF1,DPS1,91731,dim1,2021-05-12 23:59:59,5.73,not_defined,0,['r2278' 'r5549'],0.6315812559397617,2021-05-11 05:00:00,0.0,9.948108016889068e-10,0.6315812549449509,"{'r2278': 0.6315812549449509, 'r5549': 9.948108016889068e-10}"
SMF1,DPS1,91732,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2279' 'r3710' 'r5550'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2279': 0.0, 'r3710': 0.0, 'r5550': 0.0}"
SMF1,DPS1,91732,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2279' 'r5550'],1.894743767819285,2021-05-11 05:00:00,0.0,0.0,1.894743767819285,"{'r2279': 1.894743767819285, 'r5550': 0.0}"
SMF1,DPS1,91733,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2280' 'r3711' 'r5551'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2280': 0.0, 'r3711': 0.0, 'r5551': 0.0}"
SMF1,DPS1,91733,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2280' 'r5551'],1.2631625118795233,2021-05-11 05:00:00,0.0,1.0069766566276725e-09,1.2631625108725466,"{'r2280': 1.2631625108725466, 'r5551': 1.0069766566276725e-09}"
SMF1,DPS1,91741,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2281' 'r3712' 'r5552'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2281': 0.0, 'r3712': 0.0, 'r5552': 0.0}"
SMF1,DPS1,91741,dim1,2021-05-12 23:59:59,5.74,not_defined,0,['r2281' 'r5552'],2.5263250237590467,2021-05-11 05:00:00,0.0,0.0,2.5263250237590467,"{'r2281': 2.5263250237590467, 'r5552': 0.0}"
SMF1,DPS1,91746,dim1,2021-05-12 23:59:59,5.76,not_defined,0,['r2282' 'r3713' 'r5553'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2282': 0.0, 'r3713': 0.0, 'r5553': 0.0}"
SMF1,DPS1,91746,dim1,2021-05-12 23:59:59,5.76,not_defined,0,['r2282' 'r5553'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r2282': 0.0, 'r5553': 0.0}"
SMF1,DPS1,91754,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2283' 'r3714' 'r5554'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2283': 0.0, 'r3714': 0.0, 'r5554': 0.0}"
SMF1,DPS1,91754,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2283' 'r5554'],2.5263250237590467,2021-05-11 05:00:00,0.0,0.0,2.5263250237590467,"{'r2283': 2.5263250237590467, 'r5554': 0.0}"
SMF1,DPS1,91755,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2284' 'r3715' 'r5555'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2284': 0.0, 'r3715': 0.0, 'r5555': 0.0}"
SMF1,DPS1,91755,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2284' 'r5555'],1.2631625118795233,2021-05-11 05:00:00,0.0,0.0,1.2631625118795233,"{'r2284': 1.2631625118795233, 'r5555': 0.0}"
SMF1,DPS1,91770,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2285' 'r3716' 'r5556'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2285': 0.0, 'r3716': 0.0, 'r5556': 0.0}"
SMF1,DPS1,91770,dim1,2021-05-12 23:59:59,5.72,not_defined,0,['r2285' 'r5556'],1.894743767819285,2021-05-11 05:00:00,0.0,0.0,1.894743767819285,"{'r2285': 1.894743767819285, 'r5556': 0.0}"
SMF1,DPS1,91775,dim1,2021-05-12 23:59:59,5.69,not_defined,0,['r2286' 'r3717' 'r5557'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2286': 0.0, 'r3717': 0.0, 'r5557': 0.0}"
SMF1,DPS1,91775,dim1,2021-05-12 23:59:59,5.69,not_defined,0,['r2286' 'r5557'],1.2631625118795233,2021-05-11 05:00:00,0.0,9.489510361884057e-10,1.2631625109305722,"{'r2286': 1.2631625109305722, 'r5557': 9.489510361884057e-10}"
SMF1,DPS1,91776,dim1,2021-05-12 23:59:59,5.7,not_defined,0,['r2287' 'r3718' 'r5558'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2287': 0.0, 'r3718': 0.0, 'r5558': 0.0}"
SMF1,DPS1,91776,dim1,2021-05-12 23:59:59,5.7,not_defined,0,['r2287' 'r5558'],1.2631625118795233,2021-05-11 05:00:00,0.0,9.60014951585461e-10,1.2631625109195084,"{'r2287': 1.2631625109195084, 'r5558': 9.60014951585461e-10}"
SMF1,DPS1,91780,dim1,2021-05-12 23:59:59,5.71,not_defined,0,['r2288' 'r3719' 'r5559'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2288': 0.0, 'r3719': 0.0, 'r5559': 0.0}"
SMF1,DPS1,91780,dim1,2021-05-12 23:59:59,5.71,not_defined,0,['r2288' 'r5559'],1.2631625118795233,2021-05-11 05:00:00,0.0,9.71339860219336e-10,1.2631625109081834,"{'r2288': 1.2631625109081834, 'r5559': 9.71339860219336e-10}"
SMF1,DPS1,91790,dim1,2021-05-12 23:59:59,5.76,not_defined,0,['r2289' 'r3720' 'r5560'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2289': 0.0, 'r3720': 0.0, 'r5560': 0.0}"
SMF1,DPS1,91790,dim1,2021-05-12 23:59:59,5.76,not_defined,0,['r2289' 'r5560'],1.894743767819285,2021-05-11 05:00:00,0.0,1.0194438199074778e-09,1.8947437667998412,"{'r2289': 1.8947437667998412, 'r5560': 1.0194438199074778e-09}"
SMF1,DPS1,91801,dim1,2021-05-12 23:59:59,5.69,not_defined,0,['r2290' 'r3721' 'r5561'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2290': 0.0, 'r3721': 0.0, 'r5561': 0.0}"
SMF1,DPS1,91801,dim1,2021-05-12 23:59:59,5.69,not_defined,0,['r2290' 'r5561'],3.157906279698808,2021-05-11 05:00:00,0.0,0.0,3.157906279698808,"{'r2290': 3.157906279698808, 'r5561': 0.0}"
SMF1,DPS1,91803,dim1,2021-05-12 23:59:59,5.7,not_defined,0,['r2291' 'r3722' 'r5562'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2291': 0.0, 'r3722': 0.0, 'r5562': 0.0}"
SMF1,DPS1,91803,dim1,2021-05-12 23:59:59,5.7,not_defined,0,['r2291' 'r5562'],1.2631625118795233,2021-05-11 05:00:00,0.0,0.0,1.2631625118795233,"{'r2291': 1.2631625118795233, 'r5562': 0.0}"
SMF1,DSD1,92003,dim1,2021-05-12 23:59:59,6.44,not_defined,0,['r31' 'r100' 'r2313' 'r6675' 'r7365'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2313': 0.0, 'r6675': 0.0, 'r7365': 0.0}"
SMF1,DSD1,92003,dim1,2021-05-12 23:59:59,6.44,not_defined,0,['r100' 'r2313' 'r7365'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r100': 0.0, 'r2313': 0.0, 'r7365': 0.0}"
SMF1,DSD1,92007,dim1,2021-05-12 23:59:59,6.58,not_defined,0,['r31' 'r100' 'r2314' 'r6676' 'r7366'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2314': 0.0, 'r6676': 0.0, 'r7366': 0.0}"
SMF1,DSD1,92007,dim1,2021-05-12 23:59:59,6.58,not_defined,0,['r100' 'r2314' 'r7366'],1.2631625118795233,2021-05-11 05:00:00,1.263162503089729,1.0000018687991655e-09,7.789790727166904e-09,"{'r100': 1.263162503089729, 'r2314': 7.789790727166904e-09, 'r7366': 1.0000018687991655e-09}"
SMF1,DSD2,92008,dim1,2021-05-12 23:59:59,6.48,not_defined,0,['r32' 'r101' 'r2343' 'r7563' 'r7839'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2343': 0.0, 'r7563': 0.0, 'r7839': 0.0}"
SMF1,DSD2,92008,dim1,2021-05-12 23:59:59,6.48,not_defined,0,['r101' 'r2343' 'r7839'],1.894743767819285,2021-05-11 05:00:00,0.7251679717911187,1.147282533723617e-09,1.1695757948808843,"{'r101': 0.7251679717911187, 'r2343': 1.1695757948808843, 'r7839': 1.147282533723617e-09}"
SMF1,DSD1,92009,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r31' 'r100' 'r2315' 'r6677' 'r7367'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2315': 0.0, 'r6677': 0.0, 'r7367': 0.0}"
SMF1,DSD1,92009,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r100' 'r2315' 'r7367'],0.6315812559397617,2021-05-11 05:00:00,0.6315812453072129,1.0248960785599277e-09,9.607651997986653e-09,"{'r100': 0.6315812453072129, 'r2315': 9.607651997986653e-09, 'r7367': 1.0248960785599277e-09}"
SMF1,DSD2,92010,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r32' 'r101' 'r2344' 'r7564' 'r7840'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2344': 0.0, 'r7564': 0.0, 'r7840': 0.0}"
SMF1,DSD2,92010,dim1,2021-05-12 23:59:59,6.5,not_defined,0,['r101' 'r2344' 'r7840'],1.2631625118795233,2021-05-11 05:00:00,1.263162428407203,1.1315165960854318e-09,8.23408010901418e-08,"{'r101': 1.263162428407203, 'r2344': 8.23408010901418e-08, 'r7840': 1.1315165960854318e-09}"
SMF1,DSD2,92011,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r32' 'r101' 'r2345' 'r7565' 'r7841'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2345': 0.0, 'r7565': 0.0, 'r7841': 0.0}"
SMF1,DSD2,92011,dim1,2021-05-12 23:59:59,6.52,not_defined,0,['r101' 'r2345' 'r7841'],1.894743767819285,2021-05-11 05:00:00,1.8947437255328046,1.116178141661627e-09,4.117029406575014e-08,"{'r101': 1.8947437255328046, 'r2345': 4.117029406575014e-08, 'r7841': 1.116178141661627e-09}"
SMF1,DSD1,92014,dim1,2021-05-12 23:59:59,6.62,not_defined,0,['r31' 'r100' 'r2316' 'r6678' 'r7368'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2316': 0.0, 'r6678': 0.0, 'r7368': 0.0}"
SMF1,DSD1,92014,dim1,2021-05-12 23:59:59,6.62,not_defined,0,['r100' 'r2316' 'r7368'],1.894743767819285,2021-05-11 05:00:00,1.894743760292605,9.76288375905315e-10,6.550395297203472e-09,"{'r100': 1.894743760292605, 'r2316': 6.550395297203472e-09, 'r7368': 9.76288375905315e-10}"
SMF1,DSD1,92024,dim1,2021-05-12 23:59:59,6.56,not_defined,0,['r31' 'r100' 'r2317' 'r6679' 'r7369'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2317': 0.0, 'r6679': 0.0, 'r7369': 0.0}"
SMF1,DSD1,92024,dim1,2021-05-12 23:59:59,6.56,not_defined,0,['r100' 'r2317' 'r7369'],0.6315812559397617,2021-05-11 05:00:00,0.6315812463237149,1.0122959956890666e-09,8.603750475514538e-09,"{'r100': 0.6315812463237149, 'r2317': 8.603750475514538e-09, 'r7369': 1.0122959956890666e-09}"
SMF1,DSD1,92025,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r31' 'r100' 'r2318' 'r6680' 'r7370'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2318': 0.0, 'r6680': 0.0, 'r7370': 0.0}"
SMF1,DSD1,92025,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r100' 'r2318' 'r7370'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r100': 0.0, 'r2318': 0.0, 'r7370': 0.0}"
SMF1,DSD1,92026,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r31' 'r100' 'r2319' 'r6681' 'r7371'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2319': 0.0, 'r6681': 0.0, 'r7371': 0.0}"
SMF1,DSD1,92026,dim1,2021-05-12 23:59:59,6.53,not_defined,0,['r100' 'r2319' 'r7371'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r100': 0.0, 'r2319': 0.0, 'r7371': 0.0}"
SMF1,DSD1,92027,dim1,2021-05-12 23:59:59,6.58,not_defined,0,['r31' 'r100' 'r2320' 'r6682' 'r7372'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2320': 0.0, 'r6682': 0.0, 'r7372': 0.0}"
SMF1,DSD1,92027,dim1,2021-05-12 23:59:59,6.58,not_defined,0,['r100' 'r2320' 'r7372'],0.6315812559397617,2021-05-11 05:00:00,0.6315812471619628,9.88002958733825e-10,7.78979630670271e-09,"{'r100': 0.6315812471619628, 'r2320': 7.78979630670271e-09, 'r7372': 9.88002958733825e-10}"
SMF1,DSD2,92028,dim1,2021-05-12 23:59:59,6.39,not_defined,0,['r32' 'r101' 'r2346' 'r7566' 'r7842'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2346': 0.0, 'r7566': 0.0, 'r7842': 0.0}"
SMF1,DSD2,92028,dim1,2021-05-12 23:59:59,6.39,not_defined,0,['r101' 'r2346' 'r7842'],0.6315812559397617,2021-05-11 05:00:00,1.829799017828679e-08,1.1237952468525603e-09,0.6315812365179764,"{'r101': 1.829799017828679e-08, 'r2346': 0.6315812365179764, 'r7842': 1.1237952468525603e-09}"
SMF1,DSD1,92029,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r31' 'r100' 'r2321' 'r6683' 'r7373'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2321': 0.0, 'r6683': 0.0, 'r7373': 0.0}"
SMF1,DSD1,92029,dim1,2021-05-12 23:59:59,6.59,not_defined,0,['r100' 'r2321' 'r7373'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r100': 0.0, 'r2321': 0.0, 'r7373': 0.0}"
SMF1,DSD1,92037,dim1,2021-05-12 23:59:59,6.69,not_defined,0,['r31' 'r100' 'r2322' 'r6684' 'r7374'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2322': 0.0, 'r6684': 0.0, 'r7374': 0.0}"
SMF1,DSD1,92037,dim1,2021-05-12 23:59:59,6.69,not_defined,0,['r100' 'r2322' 'r7374'],4.421068791578332,2021-05-11 05:00:00,4.421068785517176,9.373881577603711e-10,5.1237657185948215e-09,"{'r100': 4.421068785517176, 'r2322': 5.1237657185948215e-09, 'r7374': 9.373881577603711e-10}"
SMF1,DSD2,92054,dim1,2021-05-12 23:59:59,6.45,not_defined,0,['r32' 'r101' 'r2347' 'r7567' 'r7843'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2347': 0.0, 'r7567': 0.0, 'r7843': 0.0}"
SMF1,DSD2,92054,dim1,2021-05-12 23:59:59,6.45,not_defined,0,['r101' 'r2347' 'r7843'],3.157906279698808,2021-05-11 05:00:00,5.4894018311797276e-08,1.1472824506535374e-09,3.1579062236575077,"{'r101': 5.4894018311797276e-08, 'r2347': 3.1579062236575077, 'r7843': 1.1472824506535374e-09}"
SMF1,DSD2,92056,dim1,2021-05-12 23:59:59,6.47,not_defined,0,['r32' 'r101' 'r2348' 'r7568' 'r7844'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2348': 0.0, 'r7568': 0.0, 'r7844': 0.0}"
SMF1,DSD2,92056,dim1,2021-05-12 23:59:59,6.47,not_defined,0,['r101' 'r2348' 'r7844'],3.78948753563857,2021-05-11 05:00:00,1.646836581307316e-07,1.1393449807584441e-09,3.789487369815567,"{'r101': 1.646836581307316e-07, 'r2348': 3.789487369815567, 'r7844': 1.1393449807584441e-09}"
SMF1,DSD2,92057,dim1,2021-05-12 23:59:59,6.44,not_defined,0,['r32' 'r101' 'r2349' 'r7569' 'r7845'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2349': 0.0, 'r7569': 0.0, 'r7845': 0.0}"
SMF1,DSD2,92057,dim1,2021-05-12 23:59:59,6.44,not_defined,0,['r101' 'r2349' 'r7845'],0.6315812559397617,2021-05-11 05:00:00,4.117070990033045e-08,1.1393451813467814e-09,0.6315812136297064,"{'r101': 4.117070990033045e-08, 'r2349': 0.6315812136297064, 'r7845': 1.1393451813467814e-09}"
SMF1,DSD2,92058,dim1,2021-05-12 23:59:59,6.71,not_defined,0,['r32' 'r101' 'r2350' 'r7570' 'r7846'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2350': 0.0, 'r7570': 0.0, 'r7846': 0.0}"
SMF1,DSD2,92058,dim1,2021-05-12 23:59:59,6.71,not_defined,0,['r101' 'r2350' 'r7846'],2.5263250237590467,2021-05-11 05:00:00,2.5263250156276493,9.713398173346798e-10,7.160050134950813e-09,"{'r101': 2.5263250156276493, 'r2350': 7.160050134950813e-09, 'r7846': 9.713398173346798e-10}"
SMF1,DSD1,92067,dim1,2021-05-12 23:59:59,6.6,not_defined,0,['r31' 'r100' 'r2323' 'r6685' 'r7375'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r31': 0.0, 'r100': 0.0, 'r2323': 0.0, 'r6685': 0.0, 'r7375': 0.0}"
SMF1,DSD1,92067,dim1,2021-05-12 23:59:59,6.6,not_defined,0,['r100' 'r2323' 'r7375'],1.2631625118795233,2021-05-11 05:00:00,1.263162503780878,9.821107060200375e-10,7.116534476106791e-09,"{'r100': 1.263162503780878, 'r2323': 7.116534476106791e-09, 'r7375': 9.821107060200375e-10}"
SMF1,DSD2,92069,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r32' 'r101' 'r2351' 'r7571' 'r7847'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r32': 0.0, 'r101': 0.0, 'r2351': 0.0, 'r7571': 0.0, 'r7847': 0.0}"
SMF1,DSD2,92069,dim1,2021-05-12 23:59:59,6.54,not_defined,0,['r101' 'r2351' 'r7847'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r101': 0.0, 'r2351': 0.0, 'r7847': 0.0}"
