type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index,optimal_flow
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.43,90603,LGB5,r3904,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.44,90604,LGB5,r3905,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90605,LGB5,r3906,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.49,90640,LGB5,r3907,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91001,LGB5,r3908,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.44,91006,LGB5,r3909,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,91007,LGB5,r3910,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.41,91008,LGB5,r3911,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.41,91010,LGB5,r3912,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.54,91011,LGB5,r3913,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.43,91016,LGB5,r3914,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,91020,LGB5,r3915,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,91024,LGB5,r3916,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91030,LGB5,r3917,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91101,LGB5,r3918,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.52,91103,LGB5,r3919,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.5,91104,LGB5,r3920,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.52,91105,LGB5,r3921,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.5,91106,LGB5,r3922,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.48,91107,LGB5,r3923,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.49,91108,LGB5,r3924,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.59,91201,LGB5,r3925,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,91202,LGB5,r3926,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,91203,LGB5,r3927,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.57,91204,LGB5,r3928,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,91205,LGB5,r3929,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,91206,LGB5,r3930,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.57,91207,LGB5,r3931,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,91208,LGB5,r3932,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.63,91210,LGB5,r3933,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.67,91423,LGB5,r3934,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.6,91501,LGB5,r3935,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.6,91502,LGB5,r3936,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.62,91505,LGB5,r3937,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.61,91506,LGB5,r3938,0.0
